,route_acc,type_acc,cnd_acc,day_acc,month_acc,years_acc,scene_acc,road_surface,time_acc,level_acc
4867,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Fair,7,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4868,แขวงรามอินทรา - บางพลี,รถบรรทุก 6 ล้อ,Fair,8,4,2022,ทางตรง,ไม่มีความลาดชัน,1,INJ
4871,บางนา-ท่าเรือ,รถตู้,Fair,8,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4875,สะพานภูมิพลที่ 1 ไปสะพานภูมิพลที่ 2,รถจักรยานยนต์,Fair,9,4,2022,ทางตรง,ที่ลาดชัน,0,INJ
4877,บางนา-ท่าเรือ,รถปิคอัพบรรทุก 4 ล้อ,Fair,9,4,2022,ทางแยกต่างระดับ/Ramps,ไม่มีความลาดชัน,4,INJ
4879,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Thunder in the Vicinity,10,4,2022,ทางตรง,ไม่มีความลาดชัน,0,INJ
4882,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,10,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4883,บางบอน - โรงพยาบาลบางปะกอก 8,รถปิคอัพบรรทุก 4 ล้อ,Fair,11,4,2022,ทางตรง,ไม่มีความลาดชัน,1,INJ
4888,บางบอน - โรงพยาบาลบางปะกอก 8,รถปิคอัพบรรทุก 4 ล้อ,Fair,11,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4889,บางปะอิน - แขวงรามอินทรา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,1,INJ
4890,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถปิคอัพบรรทุก 4 ล้อ,Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,2,INJ
4891,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,2,INJ
4892,ดินแดง - งามวงศ์วาน,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4893,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4896,บางพลัด - บางบำหรุ,รถจักรยานยนต์,Fair,12,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4901,งามวงศ์วาน - ดอนเมือง,รถจักรยานยนต์,Fair,13,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4903,แยก คปอ. - สนามกีฬาธูปะเตมีย์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,14,4,2022,ทางตรง,ไม่มีความลาดชัน,1,INJ
4906,บางบอน - โรงพยาบาลบางปะกอก 8,รถปิคอัพบรรทุก 4 ล้อ,Fair,14,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4909,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,15,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4911,รามอินทรา-อาจณรงค์,อื่นๆ,Partly Cloudy,15,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4912,ดาวคะนอง -  แสมดำ,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,15,4,2022,อื่นๆ,ไม่มีความลาดชัน,5,INJ
4913,บางแค - คลองมหาสวัสดิ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,15,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4916,บางบอน - โรงพยาบาลบางปะกอก 8,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,16,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4920,งามวงศ์วาน - ดอนเมือง,รถจักรยานยนต์,Light Rain with Thunder,17,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4927,บางบอน - โรงพยาบาลบางปะกอก 8,รถปิคอัพบรรทุก 4 ล้อ,Fair,18,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4928,บางบอน - โรงพยาบาลบางปะกอก 8,รถปิคอัพบรรทุก 4 ล้อ,Fog,18,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4929,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Fog,18,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4944,สะพานภูมิพลที่ 1 ไปสะพานภูมิพลที่ 2,รถจักรยานยนต์,Fair,22,4,2022,ทางตรง,ที่ลาดชัน,5,INJ
4945,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,23,4,2022,ทางตรง,ไม่มีความลาดชัน,1,INJ
4946,ดินแดง-ท่าเรือ,อื่นๆ,Fair,23,4,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,1,INJ
4948,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,23,4,2022,ทางตรง,ไม่มีความลาดชัน,4,INJ
4950,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,24,4,2022,ทางตรง,ไม่มีความลาดชัน,0,INJ
4957,บางแค - คลองมหาสวัสดิ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,25,4,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
4958,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,25,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4959,สะพานภูมิพลที่ 2 ไปสะพานภูมิพลที่ 1,รถจักรยานยนต์,Partly Cloudy,26,4,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,2,INJ
4960,บางปะอิน - แขวงรามอินทรา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,27,4,2022,ทางตรง,ไม่มีความลาดชัน,0,INJ
4965,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,29,4,2022,ทางตรง,ไม่มีความลาดชัน,0,INJ
4966,แขวงคลองสองต้นนุ่น - พิมพา,รถบรรทุก 6 ล้อ,Fair,29,4,2022,ทางตรง,ไม่มีความลาดชัน,2,INJ
4970,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,29,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4971,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,29,4,2022,อื่นๆ,ไม่มีความลาดชัน,5,INJ
4972,แขวงรามอินทรา - บางพลี,รถจักรยานยนต์,Partly Cloudy,29,4,2022,ทางตรง,ไม่มีความลาดชัน,5,INJ
4973,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Fair,30,4,2022,ทางตรง,ไม่มีความลาดชัน,2,INJ
4975,บางพลี-สุขสวัสดิ์,อื่นๆ,Partly Cloudy,1,5,2022,ทางตรง,ไม่มีความลาดชัน,0,INJ
4982,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,2,5,2022,ทางตรง,ไม่มีความลาดชัน,3,INJ
